ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,10:00,38.36,38.36,38.36,38.36,24,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,10:00,62.34,62.36,62.34,62.36,148,2
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2018-03-26,10:00,182.8,183,182,182,237,8
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,10:00,68.4,68.4,68.4,68.4,539,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,10:00,72.9,73,72.8,73,846,11
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,10:00,35.21,35.21,35.21,35.21,2761,4
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,10:00,13.04,13.04,13.04,13.04,10636,8
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,10:00,89.62,89.64,89.62,89.62,389,6
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,10:00,15.83,15.83,15.83,15.83,587,2
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,10:00,60.58,60.58,60.58,60.58,457,2
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,10:00,13.13,13.13,13.13,13.13,171,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,10:00,108.8,108.8,108.8,108.8,135,2
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,10:00,52.15,52.5,52.15,52.45,1459,10
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,10:00,23.64,23.65,23.64,23.65,1461,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,10:00,79.78,79.88,79.78,79.88,4722,24
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,10:00,104.3,104.3,104.3,104.3,162,3
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,10:00,82.06,82.06,82.04,82.04,470,3
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,10:00,28.3,28.3,28.3,28.3,285,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,10:00,22.31,22.31,22.31,22.31,1323,1
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,10:00,12.064,12.066,12.064,12.066,376,2
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,10:00,83.75,83.75,83.75,83.75,362,4
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,10:00,76.26,76.26,76.26,76.26,66,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,10:00,67.18,67.18,67.16,67.16,140,2
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2018-03-26,10:00,132,132.2,132,132.1,461,8
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,10:00,399,399,399,399,9,1
"DE0006972508","PBY","PUBLITY AG NA O.N.","Common stock","EUR",2505068,2018-03-26,10:00,12.96,12.98,12.96,12.96,170,4
"DE0007074007","KWS","KWS SAAT SE O.N.","Common stock","EUR",2505075,2018-03-26,10:00,307.5,308,307.5,308,41,5
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,10:00,66.36,66.37,66.36,66.37,599,2
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,10:00,84.59,84.61,84.58,84.6,1611,16
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2018-03-26,10:00,11.5,11.5,11.5,11.5,829,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,10:00,101.84,101.84,101.84,101.84,2346,10
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,10:00,96.4,96.4,96.4,96.4,286,4
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,10:00,55.95,55.95,55.95,55.95,151,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,10:00,21.47,21.47,21.47,21.47,1439,4
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,10:00,78.4,78.4,78.4,78.4,20,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,10:00,157.7,157.7,157.7,157.7,104,3
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,10:00,155.82,155.9,155.8,155.86,1206,16
"DE0007667107","VOS","VOSSLOH AG O.N.","Common stock","EUR",2505115,2018-03-26,10:00,40.25,40.25,40.1,40.1,149,3
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,10:00,25.71,25.71,25.71,25.71,405,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,10:00,181.6,181.66,181.6,181.64,847,8
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,10:00,185.8,185.9,185.8,185.9,1058,15
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,10:00,21.125,21.13,21.125,21.125,150,2
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,10:00,25.75,25.75,25.75,25.75,8,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,10:00,19.18,19.18,19.18,19.18,853,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,10:00,23.07,23.07,23.07,23.07,532,2
"IE00BCRY6227","IS3L","ISHSIV-DL ULTRASH.BD DL D","ETF","EUR",2505396,2018-03-26,10:00,80.812,80.812,80.812,80.812,100,1
"IE00BCRY6557","IS3M","ISIV-EO ULTR.BD U.ETF EOD","ETF","EUR",2505397,2018-03-26,10:00,100.26,100.26,100.26,100.26,1000,1
"IE00B4L5YX21","EUNN","ISHSIII-C.MSCI JP.IMI DLA","ETF","EUR",2505655,2018-03-26,10:00,34.625,34.625,34.625,34.625,4000,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,10:00,49.016,49.016,49.016,49.016,5819,1
"IE00B52MJD48","SXRZ","ISHSVII-NIKKEI 225 YN ACC","ETF","EUR",2505719,2018-03-26,10:00,146.94,146.94,146.94,146.94,592,1
"IE00B53QDK08","SXR5","ISHSVII-MSCI JAPAN DL ACC","ETF","EUR",2505729,2018-03-26,10:00,123.425,123.425,123.425,123.425,500,1
"IT0000072618","IES","INTESA SANPAOLO   EO 0,52","Common stock","EUR",2505803,2018-03-26,10:00,2.9345,2.936,2.9345,2.936,20000,2
"LU0274209237","DBXA","XTR.MSCI EUROPE 1C","ETF","EUR",2505826,2018-03-26,10:00,53.8,53.8,53.8,53.8,1295,3
"LU0274209740","DBXJ","XTR.MSCI JAPAN 1C","ETF","EUR",2505827,2018-03-26,10:00,49.309,49.309,49.309,49.309,3461,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,10:00,17.06,17.07,17.06,17.06,1173,5
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,10:00,20.096,20.097,20.093,20.093,9116,4
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,10:00,19.03,19.03,19.03,19.03,201,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,10:00,93.26,93.26,93.26,93.26,96,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,10:00,0.2316,0.2316,0.2315,0.2316,23543,6
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,10:00,26.74,26.75,26.74,26.75,1475,8
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,10:00,150.61,150.61,150.61,150.61,33,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,10:00,1235.37,1235.37,1235.37,1235.37,25,1
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,10:00,136.31,136.31,136.31,136.31,200,1
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2018-03-26,10:00,158.49,158.49,158.49,158.49,6,1
"US4592001014","IBM","INTL BUS. MACH.    DL-,20","Common stock","EUR",2506510,2018-03-26,10:00,122.19,122.19,122.19,122.19,50,1
"US5951121038","MTE","MICRON TECHN. INC. DL-,10","Common stock","EUR",2506531,2018-03-26,10:00,45.46,45.46,45.46,45.46,5,1
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2018-03-26,10:00,248.29,248.3,248.29,248.29,37,2
"US68389X1054","ORC","ORACLE CORP.       DL-,01","Common stock","EUR",2506547,2018-03-26,10:00,36.92,36.92,36.92,36.92,94,1
"US88579Y1010","MMM","3M CO.             DL-,01","Common stock","EUR",2506577,2018-03-26,10:00,176.99,176.99,176.99,176.99,10,1
"MT0000580101","SRH","SOLIDARE REAL E.H.PLC EO1","Common stock","EUR",2509636,2018-03-26,10:00,1.25,1.25,1.25,1.25,650,1
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,10:00,39,39,39,39,480,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,10:00,14.455,14.455,14.455,14.455,442,3
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,10:00,175.75,175.75,175.75,175.75,25,1
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,10:00,6.085,6.085,6.085,6.085,405,1
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,10:00,42.69,42.71,42.69,42.71,39,2
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,10:00,32,32.02,32,32,9865,61
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,10:00,32.66,32.66,32.66,32.66,1000,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,10:01,21.06,21.1,21.06,21.08,833,6
"AT0000A00Y78","O2C","PETRO WELT TECHNOLOGIE.AG","Common stock","EUR",2504161,2018-03-26,10:01,6.46,6.54,6.46,6.46,3096,4
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,10:01,56.85,56.85,56.85,56.85,72,1
"LU0274211480","DBXD","XTR.DAX 1C","ETF","EUR",2504269,2018-03-26,10:01,116.36,116.36,116.36,116.36,429,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,10:01,105.38,105.38,105.38,105.38,47,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,10:01,8.3,8.31,8.3,8.3,500,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,10:01,135.1,135.1,135.1,135.1,68,1
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.","ETF","EUR",2504305,2018-03-26,10:01,25.39,25.39,25.39,25.39,10000,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,10:01,36.6,36.6,36.58,36.59,1385,7
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,10:01,12.3,12.3,12.3,12.3,724,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,10:01,66.4,66.4,66.4,66.4,31,1
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2018-03-26,10:01,18.3,18.35,18.3,18.3,50,2
"DE000A0V9ZE9","4RUP","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504426,2018-03-26,10:01,8.7,8.7,8.7,8.7,300,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,10:01,17.135,17.135,17.135,17.135,195,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,10:01,24.96,24.96,24.96,24.96,144,1
"DE000A1CXBV8","ETL2","ETFS L.DAT.ALL.COMM.GO DZ","ETF","EUR",2504443,2018-03-26,10:01,11.842,11.842,11.84,11.842,414,2
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,10:01,47.89,47.89,47.89,47.89,158,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,10:01,196.05,196.05,196.05,196.05,138,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,10:01,39.42,39.42,39.41,39.41,871,4
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,10:01,13.67,13.68,13.67,13.67,1200,3
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,10:01,52.15,52.15,52.15,52.15,810,3
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,10:01,87.2,87.2,87.2,87.2,43,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,10:01,38.53,38.53,38.53,38.53,90,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,10:01,82.05,82.07,82.03,82.03,3363,14
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,10:01,90.92,90.95,90.92,90.92,1637,11
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,10:01,11.072,11.074,11.072,11.074,1277,3
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,10:01,8.918,8.918,8.917,8.918,5119,15
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,10:01,10.33,10.33,10.33,10.33,344,5
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,10:01,73.12,73.12,73.12,73.12,279,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,10:01,88.52,88.52,88.52,88.52,63,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,10:01,64.96,64.96,64.94,64.94,456,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,10:01,27.64,27.64,27.64,27.64,18,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,10:01,12.385,12.385,12.385,12.385,265,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,10:01,152.8,152.8,152.8,152.8,72,1
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,10:01,45.06,45.06,45.06,45.06,227,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,10:01,52.08,52.08,52.06,52.06,471,6
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,10:01,162.4,162.4,162.4,162.4,38,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,10:01,11.248,11.254,11.244,11.244,20397,22
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2018-03-26,10:01,71,71.2,71,71.2,346,2
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2018-03-26,10:01,19.76,19.78,19.76,19.78,434,4
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,10:01,85.4,85.43,85.4,85.43,2331,16
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,10:01,87.38,87.38,87.38,87.38,100,1
"DE0005220909","NXU","NEXUS AG O.N.","Common stock","EUR",2504913,2018-03-26,10:01,25.4,25.4,25.4,25.4,120,2
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,10:01,38.29,38.29,38.29,38.29,150,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,10:01,52.48,52.48,52.4,52.4,1392,6
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,10:01,79.45,79.45,79.45,79.45,188,4
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2018-03-26,10:01,182.6,182.6,182.6,182.6,19,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,10:01,57.5,57.5,57.5,57.5,50,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,10:01,73.2,73.25,73.2,73.2,430,8
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,10:01,35.21,35.21,35.21,35.21,85,1
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,10:01,13.045,13.045,13.035,13.035,7137,5
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,10:01,89.56,89.62,89.54,89.62,446,9
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,10:01,15.83,15.83,15.83,15.83,103,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,10:01,81.3,81.3,81.3,81.3,1,1
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,10:01,41.35,41.35,41.3,41.3,486,4
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,10:01,108.75,108.75,108.75,108.75,925,5
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,10:01,52.35,52.35,52.3,52.3,327,4
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,10:01,79.9,79.9,79.88,79.88,704,7
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,10:01,104.3,104.4,104.3,104.4,1804,3
"DE0006084403","HBM","HORNBACH BAUMARKT AG O.N.","Common stock","EUR",2505011,2018-03-26,10:01,29,29,29,29,16,1
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,10:01,28.32,28.32,28.32,28.32,64,2
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,10:01,12.064,12.064,12.064,12.064,2500,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,10:01,76.26,76.26,76.2,76.22,1361,6
