ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,12:00,38.37,38.37,38.36,38.36,190,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,12:00,218.3,218.3,218.3,218.3,387,7
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,12:00,62.52,62.52,62.48,62.48,621,3
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,12:00,68.65,68.7,68.65,68.7,812,5
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,12:00,73.15,73.15,73.1,73.15,224,4
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,12:00,35.22,35.23,35.21,35.21,2740,5
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,12:00,12.98,12.98,12.98,12.98,400,1
"DE0005558696","PGN","PARAGON AG","Common stock","EUR",2504955,2018-03-26,12:00,74.8,74.8,74.5,74.8,300,3
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,12:00,89.84,89.84,89.84,89.84,468,4
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,12:00,15.975,15.975,15.945,15.945,3804,9
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,12:00,65.7,65.7,65.7,65.7,210,2
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,12:00,81.38,81.42,81.38,81.42,90,3
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,12:00,60.26,60.26,60.24,60.24,896,4
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,12:00,81.24,81.24,81.22,81.22,260,3
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,12:00,44.44,44.44,44.42,44.42,616,6
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,12:00,13.13,13.13,13.13,13.13,38,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,12:00,109.05,109.05,109.05,109.05,10,1
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2018-03-26,12:00,46.9,46.9,46.9,46.9,176,4
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,12:00,37.82,37.82,37.82,37.82,100,1
"DE0006044001","MAK","MATERNUS-KLI.AG O.N.","Common stock","EUR",2505000,2018-03-26,12:00,2.36,2.36,2.36,2.36,3445,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,12:00,79.52,79.52,79.5,79.5,115,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,12:00,104.45,104.45,104.45,104.45,569,2
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,12:00,81.92,81.92,81.88,81.88,1132,4
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,12:00,41.65,41.65,41.65,41.65,1,1
"DE0006204407","KU2","KUKA AG","Common stock","EUR",2505017,2018-03-26,12:00,93.9,94.3,93.9,94.3,102,5
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,12:00,22.35,22.35,22.35,22.35,1721,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,12:00,7.3,7.3,7.3,7.3,277,2
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,12:00,83.6,83.6,83.6,83.6,119,1
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,12:00,168.4,168.4,168.4,168.4,58,1
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,12:00,34.63,34.63,34.61,34.62,160,5
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,12:00,400.5,401,400.5,401,127,8
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,12:00,113.7,113.7,113.65,113.65,92,2
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,12:00,19.995,20.01,19.995,20.01,4320,7
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,12:00,66.71,66.74,66.71,66.71,2848,11
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,12:00,84.47,84.5,84.47,84.5,9561,38
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,12:00,71.2,71.2,71.2,71.2,34,1
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2018-03-26,12:00,11.53,11.53,11.53,11.53,1601,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,12:00,101.76,101.76,101.74,101.74,198,3
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,12:00,84.1,84.1,84.1,84.1,87,1
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,12:00,3.038,3.038,3.038,3.038,2300,3
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,12:00,96.2,96.2,96.14,96.14,1091,9
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,12:00,55.85,55.85,55.8,55.8,1452,6
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,12:00,21.48,21.48,21.47,21.47,2284,5
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,12:00,156.7,156.7,156.64,156.64,1527,14
"DE0008051004","WUW","WUESTENROT+WUERTT.AG O.N.","Common stock","EUR",2505128,2018-03-26,12:00,20.7,20.7,20.7,20.7,187,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,12:00,25.79,25.79,25.79,25.79,1535,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,12:00,181.58,181.58,181.54,181.54,851,10
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,12:00,185.55,185.55,185.55,185.55,351,1
"DK0060534915","NOVC","NOVO-NORDISK NAM.B DK-,20","Common stock","EUR",2505141,2018-03-26,12:00,40.07,40.07,40.065,40.065,201,3
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,12:00,4.499,4.5,4.499,4.5,3601,2
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2018-03-26,12:00,26.5,26.5,26.5,26.5,27,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,12:00,23.02,23.03,23.02,23.02,350,2
"IE00BQQP9G91","G2XJ","VE JR GOLD MIN.UCITSETF A","ETF","EUR",2505480,2018-03-26,12:00,22.23,22.23,22.225,22.225,2737,2
"IE00B0M63284","IQQP","IS EUR.PROP.YI.U.ETF EOD","ETF","EUR",2505574,2018-03-26,12:00,39.63,39.63,39.63,39.63,773,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,12:00,49.013,49.013,48.962,48.962,1150,2
"LU0322252171","DXS5","XTR.MSCI AC AS.X JA.SW.1C","ETF","EUR",2505878,2018-03-26,12:00,38.42,38.42,38.42,38.42,314,1
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,12:00,47.9,47.9,47.9,47.9,30,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,12:00,0.221,0.2215,0.22,0.22,157827,9
"US0153511094","AXP","ALEXION PHARMAC. DL-,0001","Common stock","EUR",2506420,2018-03-26,12:00,91.51,91.51,91.51,91.51,14,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,12:00,149.71,149.71,149.7,149.7,167,4
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,12:00,1229.67,1229.67,1229.67,1229.67,4,1
"US0268747849","AINN","AMER.INTL GRP NEW DL 2,50","Common stock","EUR",2506430,2018-03-26,12:00,43.63,43.63,43.63,43.63,1,1
"US0311621009","AMG","AMGEN INC.       DL-,0001","Common stock","EUR",2506432,2018-03-26,12:00,139.18,139.18,139.18,139.18,46,1
"US0970231058","BCO","BOEING CO.           DL 5","Common stock","EUR",2506450,2018-03-26,12:00,264.91,264.91,264.91,264.91,1,1
"US17275R1023","CIS","CISCO SYSTEMS    DL-,001","Common stock","EUR",2506458,2018-03-26,12:00,34.93,34.94,34.92,34.94,716,3
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,12:00,3.95,3.95,3.95,3.95,22544,1
"US3755581036","GIS","GILEAD SCIENCES   DL-,001","Common stock","EUR",2506495,2018-03-26,12:00,59.7,59.7,59.7,59.7,134,3
"US40434L1052","7HP","HP INC            DL -,01","Common stock","EUR",2506498,2018-03-26,12:00,17.79,17.88,17.79,17.88,534,3
"US5801351017","MDO","MCDONALDS CORP.   DL-,01","Common stock","EUR",2506527,2018-03-26,12:00,126.26,126.3,126.26,126.3,64,4
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2018-03-26,12:00,247.71,248.13,247.71,248.13,44,2
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,12:00,39.36,39.36,39.36,39.36,962,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,12:00,14.385,14.385,14.365,14.37,3465,10
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,12:00,6.1,6.1,6.1,6.1,5003,1
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,12:00,42.69,42.69,42.67,42.68,200,4
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,12:00,32.04,32.04,32.04,32.04,247,1
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,12:00,32.545,32.56,32.545,32.56,230,2
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,12:01,21.32,21.36,21.3,21.36,2597,13
"CH0244767585","0UB","UBS GROUP AG      SF -,10","Common stock","EUR",2504253,2018-03-26,12:01,14.29,14.29,14.29,14.29,823,2
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,12:01,103.46,103.46,103.46,103.46,13,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,12:01,55.2,55.2,55.2,55.2,865,5
"DE000A0D8Q23","EXXX","ISHARES ATX UCITS ETF","ETF","EUR",2504293,2018-03-26,12:01,35.4,35.4,35.4,35.4,927,1
"DE000A0F5UK5","EXV6","IS.S.E.600 BA.RE.U.ETF A.","ETF","EUR",2504307,2018-03-26,12:01,45.865,45.865,45.865,45.865,179,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,12:01,36.66,36.66,36.63,36.66,956,6
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,12:01,30.415,30.43,30.41,30.43,586,3
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2018-03-26,12:01,22.385,22.385,22.385,22.385,10,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,12:01,17.075,17.1,17.075,17.1,273,3
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,12:01,24.24,24.24,24.2,24.24,3527,15
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,12:01,24.43,24.43,24.43,24.43,107,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,12:01,48.14,48.16,48.14,48.16,265,3
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,12:01,195.2,195.2,195.2,195.2,175,2
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,12:01,3.718,3.718,3.718,3.718,771,1
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2018-03-26,12:01,6.8,6.8,6.8,6.8,57,1
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.","Common stock","EUR",2504520,2018-03-26,12:01,40.9,40.9,40.9,40.9,5,1
"DE000A12GJD2","IROB","ETFS RO.GL RO.+AU.GO DZ","ETF","EUR",2504558,2018-03-26,12:01,13.186,13.186,13.186,13.186,975,1
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,12:01,25.26,25.26,25.26,25.26,228,1
"DE000A14ZT85","USPY","ETFS ISE CYBER SEC.GO DZ","ETF","EUR",2504597,2018-03-26,12:01,10.746,10.746,10.746,10.746,1200,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,12:01,38.49,38.5,38.49,38.5,476,2
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,12:01,81.81,81.86,81.81,81.86,1039,10
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,12:01,90.81,90.84,90.81,90.84,801,7
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,12:01,11.11,11.11,11.11,11.11,710,1
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,12:01,8.942,8.944,8.94,8.942,15555,19
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,12:01,28.41,28.41,28.41,28.41,220,1
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,12:01,27.45,27.45,27.45,27.45,316,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,12:01,73.4,73.4,73.38,73.4,533,4
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,12:01,23.52,23.52,23.51,23.51,1036,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,12:01,61.62,61.62,61.62,61.62,95,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,12:01,65.38,65.42,65.38,65.42,436,8
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,12:01,12.445,12.445,12.445,12.445,965,4
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,12:01,64.4,64.4,64.4,64.4,79,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,12:01,28.56,28.56,28.56,28.56,35,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,12:01,152.8,153.1,152.8,153,334,11
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,12:01,136.8,136.85,136.8,136.85,58,4
"DE0005066609","AAQ","AAP IMPLANTATE AG","Common stock","EUR",2504875,2018-03-26,12:01,2.01,2.01,2.01,2.01,192,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,12:01,52.06,52.08,52.06,52.08,610,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,12:01,11.232,11.24,11.23,11.236,22669,16
"DE0005176903","SUR","SURTECO SE","Common stock","EUR",2504898,2018-03-26,12:01,25.7,25.7,25.7,25.7,106,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,12:01,85.93,86.04,85.93,86.02,12688,57
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,12:01,74.3,74.3,74.3,74.3,72,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,12:01,87.42,87.44,87.42,87.44,293,4
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,12:01,50.75,50.75,50.75,50.75,68,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,12:01,52.4,52.44,52.4,52.44,308,6
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,12:01,79.4,79.4,79.4,79.4,582,12
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,12:01,218.3,218.4,218.3,218.4,259,6
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,12:01,38.56,38.56,38.54,38.54,364,4
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,12:01,62.48,62.5,62.48,62.48,289,5
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2018-03-26,12:01,5.155,5.155,5.145,5.145,4787,6
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,12:01,58.5,58.5,58.5,58.5,7,2
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,12:01,73.2,73.2,73.2,73.2,117,7
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,12:01,35.21,35.23,35.21,35.23,2455,8
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,12:01,12.98,12.985,12.98,12.985,3274,5
"DE0005558696","PGN","PARAGON AG","Common stock","EUR",2504955,2018-03-26,12:01,74.7,74.7,74.7,74.7,41,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,12:01,89.84,89.84,89.84,89.84,20,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,12:01,15.935,15.935,15.93,15.93,1488,2
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,12:01,81.44,81.48,81.44,81.48,350,8
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,12:01,60.24,60.26,60.24,60.26,835,4
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,12:01,81.22,81.24,81.22,81.24,453,4
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,12:01,40.85,40.85,40.75,40.8,844,8
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,12:01,37.82,37.82,37.82,37.82,41,1
