ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A1TNV91","ADE","BITCOIN GROUP SE  O.N.","Common stock","EUR",2504520,2018-03-26,13:00,40.46,40.46,40.46,40.46,18,2
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,13:00,13.39,13.42,13.39,13.42,1731,3
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,13:00,35.66,35.66,35.66,35.66,138,2
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,13:00,25.26,25.26,25.24,25.24,3708,8
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,13:00,52.3,52.3,52.3,52.3,563,3
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,13:00,87.55,87.55,87.55,87.55,190,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,13:00,38.46,38.46,38.44,38.44,4278,11
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,13:00,81.55,81.56,81.49,81.5,3736,24
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,13:00,90.71,90.71,90.62,90.63,4705,34
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,13:00,11.074,11.078,11.07,11.072,13341,25
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,13:00,8.912,8.912,8.905,8.906,28119,30
"DE000ETFL375","EL49","DK IBOXX EO LIQ.CORP.DIV.","ETF","EUR",2504711,2018-03-26,13:00,110.155,110.155,110.155,110.155,70,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,13:00,28.35,28.35,28.35,28.35,357,3
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,13:00,27.65,27.65,27.65,27.65,14,1
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,13:00,10.25,10.25,10.24,10.24,1233,4
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,13:00,73.44,73.44,73.4,73.4,2237,15
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,13:00,23.48,23.48,23.48,23.48,9416,13
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,13:00,61.38,61.38,61.24,61.28,823,5
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,13:00,88.62,88.62,88.58,88.58,56,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,13:00,65.22,65.24,65.22,65.22,429,7
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,13:00,27.59,27.59,27.59,27.59,399,2
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,13:00,64.08,64.08,64.08,64.08,192,2
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,13:00,34.52,34.54,34.5,34.5,316,3
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,13:00,17.48,17.48,17.47,17.47,10943,8
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,13:00,154.25,154.3,153.95,153.95,522,15
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,13:00,135.8,135.8,135.8,135.8,24,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,13:00,45.11,45.11,45.04,45.04,575,4
"DE0002457512","VIH","VIB VERMOEGEN O.N.","Common stock","EUR",2504867,2018-03-26,13:00,21.3,21.3,21.3,21.3,1696,2
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,13:00,51.96,51.96,51.96,51.96,171,2
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,13:00,144.8,144.9,144.8,144.9,159,4
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,13:00,11.284,11.284,11.274,11.278,15394,29
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2018-03-26,13:00,66.85,66.95,66.85,66.95,468,7
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2018-03-26,13:00,19.36,19.36,19.32,19.32,714,13
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,13:00,85.77,85.77,85.72,85.74,1908,18
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,13:00,74.15,74.15,74.15,74.15,69,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,13:00,87.28,87.28,87.26,87.28,310,5
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,13:00,50.6,50.6,50.55,50.55,522,2
"DE0005407100","CSH","CENIT AG O.N.","Common stock","EUR",2504925,2018-03-26,13:00,19.9,19.9,19.9,19.9,94,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,13:00,38.37,38.37,38.37,38.37,552,3
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,13:00,52.06,52.06,52.06,52.06,109,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,13:00,217.9,217.9,217.9,217.9,412,6
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,13:00,38.4,38.4,38.4,38.4,58,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,13:00,62.3,62.34,62.3,62.32,3869,17
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2018-03-26,13:00,5.17,5.17,5.17,5.17,800,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,13:00,74.75,74.75,74.7,74.7,132,10
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,13:00,35.1,35.1,35.07,35.08,8890,14
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,13:00,12.985,12.985,12.975,12.975,21432,18
"DE0005558696","PGN","PARAGON AG","Common stock","EUR",2504955,2018-03-26,13:00,74.2,74.2,73.9,73.9,82,3
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,13:00,90.02,90.02,89.94,89.94,168,5
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2018-03-26,13:00,33.3,33.3,33.3,33.3,100,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,13:00,65.55,65.55,65.55,65.55,16,2
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,13:00,81.34,81.36,81.34,81.36,201,6
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,13:00,60.04,60.04,59.94,59.96,6227,19
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,13:00,81,81.02,80.92,80.92,1424,8
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,13:00,44.26,44.26,44.26,44.26,312,4
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,13:00,13.14,13.15,13.14,13.15,400,3
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,13:00,108.4,108.4,108.4,108.4,712,6
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2018-03-26,13:00,217.35,217.35,217.35,217.35,13,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,13:00,23.59,23.59,23.58,23.58,3802,3
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,13:00,79.24,79.26,79.24,79.26,203,3
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,13:00,101.5,101.6,101.5,101.6,574,8
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,13:00,104.25,104.3,104.25,104.3,2511,11
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,13:00,81.7,81.7,81.68,81.68,1454,16
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,13:00,41.45,41.46,41.45,41.46,378,4
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,13:00,35.02,35.02,35.02,35.02,52,1
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,13:00,28.26,28.26,28.26,28.26,97,2
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,13:00,22.37,22.37,22.33,22.34,4225,9
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,13:00,12.122,12.122,12.122,12.122,71,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,13:00,7.295,7.295,7.285,7.295,4386,6
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,13:00,167.8,167.8,167.8,167.8,64,3
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,13:00,76.06,76.06,76.06,76.06,349,2
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,13:00,34.52,34.52,34.51,34.52,2098,12
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,13:00,83.8,83.8,83.8,83.8,20,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,13:00,67.22,67.24,67.22,67.24,223,4
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2018-03-26,13:00,132.7,132.7,132.7,132.7,87,11
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,13:00,113.7,113.7,113.7,113.7,23,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,13:00,19.9,19.9,19.885,19.885,5452,13
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,13:00,66.56,66.56,66.51,66.53,4981,15
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,13:00,84.51,84.51,84.43,84.45,5908,21
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,13:00,90.45,90.45,90.45,90.45,82,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,13:00,101.4,101.4,101.32,101.32,4746,23
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,13:00,3.022,3.026,3.022,3.026,6093,6
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,13:00,95.82,95.84,95.8,95.82,1072,16
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,13:00,55.3,55.3,55.3,55.3,441,5
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,13:00,21.4,21.4,21.4,21.4,2556,4
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,13:00,78.9,79.1,78.9,79,258,6
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,13:00,158.2,158.2,158.2,158.2,386,11
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,13:00,156.64,156.66,156.54,156.58,1422,29
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,13:00,12.66,12.69,12.66,12.67,9928,13
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,13:00,25.8,25.8,25.77,25.77,3345,7
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,13:00,107.6,107.6,107.5,107.5,246,4
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,13:00,181.54,181.54,181.44,181.46,2300,21
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,13:00,185.7,185.7,185.45,185.45,1045,12
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,13:00,4.488,4.488,4.487,4.487,220,2
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,13:00,21.08,21.08,21.08,21.08,284,1
"FR0010315770","LYYA","LYX.MSCI WORLD U.ETF D","ETF","EUR",2505211,2018-03-26,13:00,164.455,164.455,164.455,164.455,170,1
"FR0010756098","AMEW","AMUNDI ETF MSCI WLD","ETF","EUR",2505287,2018-03-26,13:00,237.69,237.69,237.69,237.69,30,1
"FR0010959676","AMEM","AMUNDI ETF MSCI EMER.MKTS","ETF","EUR",2505311,2018-03-26,13:00,4.13,4.13,4.1296,4.1296,35341,4
"FR0011314277","TTPX","AMUN.E.J.TOP.U.E.D.HED.EO","ETF","EUR",2505325,2018-03-26,13:00,215.67,215.67,215.67,215.67,470,1
"FR0011475078","JPNH","LYX.JAP.(TOPIX)(DR) DHEO","ETF","EUR",2505326,2018-03-26,13:00,131.525,131.525,131.525,131.525,328,1
"GB00BH4HKS39","VODI","VODAFONE GROUP PLC","Common stock","EUR",2505354,2018-03-26,13:00,2.252,2.252,2.252,2.252,220,1
"GB0000566504","BIL","BHP BILLITON       DL-,50","Common stock","EUR",2505369,2018-03-26,13:00,15.972,15.972,15.972,15.972,66,1
"GB0007188757","RIO1","RIO TINTO PLC      LS-,10","Common stock","EUR",2505378,2018-03-26,13:00,41.54,41.54,41.54,41.54,12,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,13:00,5.409,5.409,5.409,5.409,90,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,13:00,22.98,22.98,22.95,22.96,608,5
"IE00BCBJG560","ZPRS","SSGA SP.E.EU.II-M.W.S.C.","ETF","EUR",2505390,2018-03-26,13:00,58.3,58.3,58.3,58.3,51,1
"IE00BKWQ0G16","SPYZ","SSGA S.E.E.II-M.EURO.FIN.","ETF","EUR",2505433,2018-03-26,13:00,55.15,55.15,55.15,55.15,30,1
"IE00BM67HK77","XDWH","X(IE)-MSCI WO.HE.CA. 1CDL","ETF","EUR",2505453,2018-03-26,13:00,23.75,23.75,23.75,23.75,954,1
"IE00BM67HM91","XDW0","X(IE)-MSCI WO.ENERGY 1CDL","ETF","EUR",2505455,2018-03-26,13:00,25.995,25.995,25.995,25.995,600,1
"IE00BRB36B93","XDNE","X(IE)-JPX-NIKKEI400 3CEOH","ETF","EUR",2505487,2018-03-26,13:00,15.194,15.194,15.194,15.194,500,1
"IE00BSKRK281","IS06","ISHSIII-EO C.B.BBB-BB EOD","ETF","EUR",2505494,2018-03-26,13:00,5.084,5.084,5.084,5.084,900,1
"IE00BYVJRQ85","QDVN","ISIV-MSCI J.SRIEH.U.ETF A","ETF","EUR",2505538,2018-03-26,13:00,5.873,5.873,5.873,5.873,426,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2018-03-26,13:00,6.42,6.42,6.42,6.42,50,1
"IE00BYZK4883","2B79","ISHSIV-DIGITILASATION DLA","ETF","EUR",2505554,2018-03-26,13:00,5.162,5.162,5.162,5.162,400,1
"IE00B0M62Q58","IQQW","ISHS-MSCI WORLD DL D","ETF","EUR",2505568,2018-03-26,13:00,35.313,35.313,35.313,35.313,55,1
"IE00B0M62X26","IBCI","IS EO I.L.GO.BD U.ETF EOA","ETF","EUR",2505571,2018-03-26,13:00,210.67,210.67,210.67,210.67,16,1
"IE00B02KXH56","IQQJ","IS MSCI JAP.U.ETF USD D","ETF","EUR",2505580,2018-03-26,13:00,11.961,11.961,11.9595,11.9595,210,2
"IE00B14X4M10","IQQN","ISHS-MSCI NTH AMERICA DLD","ETF","EUR",2505599,2018-03-26,13:00,39.875,39.875,39.875,39.875,6,1
"IE00B2NPKV68","IUS7","ISHSII-JPM DL EM BD DLDIS","ETF","EUR",2505604,2018-03-26,13:00,88.68,88.68,88.68,88.68,16,1
"IE00B2QWDY88","IUS4","ISHSIII-MSCI J.SM.CAP DLD","ETF","EUR",2505608,2018-03-26,13:00,34.79,34.79,34.79,34.79,2740,1
"IE00B3F81R35","EUN5","ISHSIII-C.EO CORP.B.EODIS","ETF","EUR",2505627,2018-03-26,13:00,129.385,129.385,129.385,129.385,7,1
"IE00B3Q19T94","S7XE","SOURCE-S.E.STXX OPT.BKS A","ETF","EUR",2505629,2018-03-26,13:00,69.9,69.9,69.89,69.89,140,3
"IE00B3WJKG14","QDVE","ISHSV-S+500INF.T.SECT.DLA","ETF","EUR",2505642,2018-03-26,13:00,6.46,6.46,6.46,6.46,1000,1
"IE00B4L5YX21","EUNN","ISHSIII-C.MSCI JP.IMI DLA","ETF","EUR",2505655,2018-03-26,13:00,34.491,34.491,34.49,34.491,8083,2
"IE00B42Z5J44","IBCG","ISHSV-MSCI JAPAN EO HDG A","ETF","EUR",2505672,2018-03-26,13:00,47.407,47.407,47.399,47.399,8060,7
"IE00B44CGS96","EUNX","ISHSII-US AGGREG.BD DLDIS","ETF","EUR",2505676,2018-03-26,13:00,82.404,82.404,82.404,82.404,59,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,13:00,48.973,48.973,48.973,48.973,1134,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,13:00,204.6,204.6,204.6,204.6,40,1
"IE00B5L8K969","CEBL","ISHSVII-MSCI EM AS.DL ACC","ETF","EUR",2505690,2018-03-26,13:00,128.62,128.62,128.62,128.62,26,1
"IE00B5M4WH52","IUSP","ISH3-I.JPM.EMLGB.UETF DLD","ETF","EUR",2505709,2018-03-26,13:00,54.778,54.778,54.778,54.778,29,1
"IE00B53QDK08","SXR5","ISHSVII-MSCI JAPAN DL ACC","ETF","EUR",2505729,2018-03-26,13:00,122.99,122.99,122.99,122.99,21,1
"IE00B60SWW18","SC0C","SOURCE MKTS-S.ST.EUR.600A","ETF","EUR",2505753,2018-03-26,13:00,74.84,74.84,74.83,74.83,186,2
"IE00B87RLX93","IS3B","ISHSVI-EO C.BD FINLS EOD","ETF","EUR",2505784,2018-03-26,13:00,107,107,107,107,175,1
"IE00B9KNR336","ZPRA","SPDR S+P P.AS.DIV.ARI.ETF","ETF","EUR",2505786,2018-03-26,13:00,38.375,38.38,38.375,38.375,1250,2
"IE00B9M6SJ31","IBCQ","ISHSVI-G.C.BD EO H DIST","ETF","EUR",2505790,2018-03-26,13:00,103.11,103.11,103.11,103.11,90,1
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2018-03-26,13:00,16.728,16.728,16.726,16.728,2683,2
"LU0136240974","UIM5","UBS-ETF-MSCI JAPAN YNAD","ETF","EUR",2505813,2018-03-26,13:00,37.623,37.623,37.623,37.623,336,1
"LU0274208692","DBXW","XTR.MSCI WORLD SWAP 1C","ETF","EUR",2505825,2018-03-26,13:00,46.191,46.191,46.191,46.191,200,1
"LU0274209740","DBXJ","XTR.MSCI JAPAN 1C","ETF","EUR",2505827,2018-03-26,13:00,49.129,49.129,49.124,49.124,12004,3
"LU0292096186","DXSB","XTR.ST.GL.SE.DI.100SW.1D","ETF","EUR",2505844,2018-03-26,13:00,27.405,27.405,27.405,27.405,200,1
"LU0292107645","DBX1","XTR.MSCI EM.MKT.SWAP 1C","ETF","EUR",2505859,2018-03-26,13:00,39.733,39.733,39.733,39.733,195,1
"LU0292109690","DBX7","XTR.NIFTY 50 SWAP 1C","ETF","EUR",2505865,2018-03-26,13:00,126.3,126.3,126.3,126.3,50,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,13:00,16.91,16.91,16.87,16.89,1647,12
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2018-03-26,13:00,46.565,46.565,46.565,46.565,753,1
"LU0446734104","UIMA","UBS-ETF-MSCI EUROPE EOAD","ETF","EUR",2505965,2018-03-26,13:00,60.31,60.31,60.31,60.31,36,1
"LU0476289623","XAIN","XTR.MSCI INDON.SWAP 1C","ETF","EUR",2505974,2018-03-26,13:00,12.418,12.418,12.418,12.418,500,1
"LU0533033238","LYPE","MUL-LYX.MSCI W.HCTRUE CEO","ETF","EUR",2506009,2018-03-26,13:00,232.05,232.05,232.05,232.05,50,1
"LU0533033667","LYPG","MUL-LYX.MSCI W.ITTRUE CEO","ETF","EUR",2506011,2018-03-26,13:00,207.2,207.2,207.2,207.2,140,1
