ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,14:00,21.34,21.36,21.34,21.36,568,4
"CA4969024047","KIN2","KINROSS GOLD CORP.","Common stock","EUR",2504199,2018-03-26,14:00,3.15,3.15,3.15,3.15,68,1
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1","Common stock","EUR",2504219,2018-03-26,14:00,186.8,186.8,186.8,186.8,1,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,14:00,62.86,62.88,62.86,62.88,165,2
"LU0274211480","DBXD","XTR.DAX 1C","ETF","EUR",2504269,2018-03-26,14:00,115.7,115.7,115.7,115.7,300,2
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2018-03-26,14:00,22.295,22.295,22.295,22.295,9281,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,14:00,104.84,104.84,104.84,104.84,47,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2018-03-26,14:00,66.3,66.3,66.3,66.3,17,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,14:00,55.85,55.85,55.85,55.85,96,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,14:00,8.25,8.252,8.25,8.252,1227,4
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,14:00,134.1,134.1,134.1,134.1,501,6
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,14:00,36.4,36.42,36.39,36.42,1068,7
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2018-03-26,14:00,30.395,30.405,30.385,30.405,1180,6
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2018-03-26,14:00,30,30,30,30,700,1
"DE000A0KRJU0","OD7C","ETFS COM.SEC.DZ06/UN.COPA","ETC","EUR",2504359,2018-03-26,14:00,22.626,22.626,22.626,22.626,101,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,14:00,12.36,12.36,12.36,12.36,504,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,14:00,65.95,65.95,65.95,65.95,122,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,14:00,8.675,8.69,8.675,8.69,406,3
"DE000A0V9YT0","4RT2","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504420,2018-03-26,14:00,1.1998,1.1998,1.1998,1.1998,0,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,14:00,17.09,17.1,17.085,17.1,5992,7
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2018-03-26,14:00,40.35,40.7,40.35,40.55,1773,9
"DE000A0Z1JH9","PSAN","PSI SOFTWARE AG NA O.N.","Common stock","EUR",2504435,2018-03-26,14:00,17.6,17.65,17.6,17.6,500,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,14:00,22.48,22.54,22.26,22.5,15148,26
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,14:00,47.98,48.03,47.98,48.03,864,7
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,14:00,194.7,194.7,194.55,194.65,1269,9
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2018-03-26,14:00,59.6,59.6,59.6,59.6,89,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,14:00,3.711,3.711,3.709,3.709,6564,10
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,14:00,39.32,39.33,39.32,39.33,2071,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,14:00,70.74,70.78,70.74,70.76,542,8
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2018-03-26,14:00,10.28,10.28,10.28,10.28,100,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,14:00,35.58,35.58,35.58,35.58,643,4
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,14:00,24.76,24.8,24.76,24.8,1189,4
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,14:00,52.25,52.25,52.25,52.25,52,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,14:00,87.3,87.4,87.3,87.4,73,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,14:00,38.43,38.43,38.43,38.43,766,4
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,14:00,81.25,81.34,81.25,81.33,7278,32
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,14:00,90.27,90.35,90.27,90.31,8467,35
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,14:00,10.998,11.006,10.998,11.006,5104,10
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,14:00,8.902,8.907,8.902,8.902,27178,35
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,14:00,28.28,28.31,28.28,28.31,2177,6
"DE000FPH9000","FPH","FRANCOTYP-POSTALIA HLDG","Common stock","EUR",2504807,2018-03-26,14:00,3.87,3.87,3.87,3.87,169,1
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,14:00,10.2,10.21,10.2,10.21,213,4
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,14:00,73.4,73.42,73.4,73.42,813,7
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,14:00,23.42,23.42,23.41,23.41,990,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,14:00,60.98,61.08,60.98,61.06,723,10
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,14:00,88.2,88.22,88.2,88.22,141,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,14:00,65.1,65.18,65.1,65.18,994,8
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,14:00,27.49,27.5,27.49,27.49,1099,3
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,14:00,12.32,12.335,12.32,12.33,2109,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,14:00,64.04,64.04,64.04,64.04,787,5
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,14:00,34.44,34.44,34.44,34.44,373,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,14:00,17.425,17.435,17.425,17.435,1640,6
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,14:00,24.22,24.22,24.22,24.22,179,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,14:00,28.4,28.4,28.4,28.4,146,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,14:00,154.9,154.9,154.9,154.9,38,1
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,14:00,135.4,135.5,135.4,135.5,217,4
"DE000XNG8888","O1BC","XING SE  NA O.N.","Common stock","EUR",2504862,2018-03-26,14:00,241.5,241.5,241.5,241.5,2,1
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,14:00,44.71,44.77,44.71,44.77,1451,7
"DE0005066609","AAQ","AAP IMPLANTATE AG","Common stock","EUR",2504875,2018-03-26,14:00,1.99,1.99,1.99,1.99,67,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,14:00,51.76,51.78,51.76,51.78,689,9
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2018-03-26,14:00,168.6,168.6,168.6,168.6,5,1
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,14:00,149.9,150.7,149.9,150,348,13
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,14:00,11.198,11.21,11.196,11.208,60817,42
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,14:00,85.78,85.9,85.78,85.89,4787,40
"DE0005194062","BYW6","BAYWA AG VINK.NA. O.N.","Common stock","EUR",2504903,2018-03-26,14:00,28.2,28.2,28.2,28.2,73,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,14:00,87.06,87.06,87.04,87.06,487,7
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2018-03-26,14:00,93.5,93.55,93.5,93.55,72,2
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2018-03-26,14:00,78.2,78.2,78.1,78.2,128,3
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,14:00,51.8,51.82,51.8,51.82,265,3
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,14:00,78.8,78.8,78.8,78.8,102,4
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,14:00,216.9,217,216.9,217,369,9
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,14:00,38.44,38.44,38.44,38.44,154,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,14:00,62.32,62.38,62.32,62.38,855,8
"DE0005493365","HYQ","HYPOPORT AG  NA O.N.","Common stock","EUR",2504941,2018-03-26,14:00,132,132,132,132,8,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,14:00,68.4,68.5,68.4,68.5,416,6
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,14:00,56.8,56.8,56.8,56.8,155,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,14:00,35.04,35.09,35.03,35.09,28293,28
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,14:00,12.955,12.97,12.955,12.96,84924,47
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,14:00,89.78,89.82,89.74,89.82,227,5
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,14:00,15.845,15.845,15.845,15.845,173,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,14:00,65.2,65.2,65.15,65.15,355,3
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,14:00,80.96,81.06,80.96,81.02,669,12
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,14:00,59.4,59.42,59.38,59.42,13476,39
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,14:00,80.44,80.48,80.44,80.44,2524,20
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,14:00,44.2,44.2,44.2,44.2,478,4
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,14:00,13.29,13.29,13.29,13.29,342,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,14:00,108.65,108.75,108.65,108.75,1180,5
"DE0005855183","MSAG","MS INDUSTRIE AG","Common stock","EUR",2504980,2018-03-26,14:00,3.98,4.04,3.98,4.04,4119,4
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2018-03-26,14:00,51.55,51.55,51.35,51.55,787,12
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,14:00,37.44,37.44,37.44,37.44,346,4
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,14:00,23.495,23.495,23.495,23.495,680,1
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2018-03-26,14:00,95,95,95,95,520,4
"DE0006046113","B8F","BIOFRONTERA AG NA O.N.","Common stock","EUR",2505001,2018-03-26,14:00,6.13,6.13,6.13,6.13,2000,2
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,14:00,101.5,101.5,101.5,101.5,170,4
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,14:00,104.35,104.35,104.3,104.35,438,5
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,14:00,81.42,81.44,81.4,81.42,1141,13
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,14:00,147.8,147.8,147.8,147.8,70,2
"DE0006084403","HBM","HORNBACH BAUMARKT AG O.N.","Common stock","EUR",2505011,2018-03-26,14:00,29,29,29,29,16,1
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2018-03-26,14:00,55.5,55.5,55.5,55.5,356,3
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,14:00,41.4,41.41,41.4,41.41,236,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,14:00,35.08,35.12,35.08,35.12,120,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,14:00,22.24,22.27,22.23,22.25,38172,31
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,14:00,7.295,7.295,7.295,7.295,35,1
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2018-03-26,14:00,109.9,109.9,109.9,109.9,135,3
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,14:00,167.5,167.5,167.4,167.4,833,8
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,14:00,75.48,75.5,75.48,75.5,1433,15
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,14:00,34.36,34.36,34.36,34.36,200,2
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,14:00,67.24,67.26,67.2,67.22,418,10
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2018-03-26,14:00,132.7,133,132.7,132.9,248,11
"DE0006972508","PBY","PUBLITY AG NA O.N.","Common stock","EUR",2505068,2018-03-26,14:00,13.9,13.9,13.9,13.9,3,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,14:00,514,514,513,513.5,64,7
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,14:00,113.7,113.75,113.7,113.75,370,6
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,14:00,19.835,19.835,19.825,19.83,3593,12
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,14:00,66.2,66.26,66.18,66.25,10926,22
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,14:00,83.98,84.01,83.93,83.98,4403,23
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2018-03-26,14:00,115.3,115.5,115.1,115.2,116,4
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,14:00,101.22,101.28,101.2,101.28,7484,27
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,14:00,83.74,83.74,83.7,83.7,116,3
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,14:00,9.332,9.34,9.332,9.34,1277,5
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,14:00,2.992,2.992,2.992,2.992,2167,4
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,14:00,95.44,95.44,95.36,95.36,567,13
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,14:00,21.35,21.35,21.33,21.34,1056,5
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,14:00,158.3,158.4,158.3,158.4,249,6
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,14:00,156.3,156.52,156.3,156.5,3605,41
"DE0007667107","VOS","VOSSLOH AG O.N.","Common stock","EUR",2505115,2018-03-26,14:00,40.1,40.1,40.1,40.1,7,1
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,14:00,12.58,12.6,12.57,12.6,1817,8
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,14:00,25.74,25.77,25.74,25.77,9206,24
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,14:00,16.1,16.1,16.1,16.1,700,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,14:00,180.98,181.08,180.9,181.04,5439,48
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,14:00,185.45,185.6,185.45,185.55,2491,30
"FR0000120172","CAR","CARREFOUR S.A. INH.EO 2,5","Common stock","EUR",2505165,2018-03-26,14:00,16.66,16.66,16.66,16.66,2200,2
"FR0000124711","UBL","UNIBAIL-ROD.SE INH.  EO 5","Common stock","EUR",2505180,2018-03-26,14:00,185,185,185,185,11,1
"FR0010345504","LYYZ","LYXOR ETF ST.E.600 CON. A","ETF","EUR",2505231,2018-03-26,14:00,50.31,50.31,50.31,50.31,38,1
"FR0010346205","LYYH","LYX.CTR/C.CRB E-E UE A","ETF","EUR",2505232,2018-03-26,14:00,16.32,16.326,16.32,16.326,4702,3
"FR0010713727","18MK","AMUNDI ETF MSCI INDIA","ETF","EUR",2505269,2018-03-26,14:00,470.7,470.7,470.7,470.7,56,1
"FR0012805687","AMEB","AMUNDI ETF MSCI EU.BU.ETF","ETF","EUR",2505342,2018-03-26,14:00,167.4,167.4,167.4,167.4,20,1
"GB0009252882","GS7","GLAXOSMITHKLINE   LS-,25","Common stock","EUR",2505383,2018-03-26,14:00,15.038,15.038,15.038,15.038,3000,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,14:00,22.92,22.94,22.92,22.92,886,6
"IE00BJ0KDR00","XD9U","X(IE) - MSCI USA 1C","ETF","EUR",2505425,2018-03-26,14:00,56.352,56.352,56.348,56.348,3000,2
"IE00BKM4GZ66","IS3N","IS C.MSCI EMIMI U.ETF DLA","ETF","EUR",2505427,2018-03-26,14:00,24.825,24.825,24.825,24.825,119,1
"IE00B1FZSC47","IUST","ISHSII-DL TIPS DL ACC","ETF","EUR",2505584,2018-03-26,14:00,162.96,162.96,162.96,162.96,270,1
"IE00B1FZS467","IQQI","ISHSII-GL INFRASTR.DLDIS","ETF","EUR",2505588,2018-03-26,14:00,19.934,19.934,19.928,19.928,1144,2
"IE00B14X4M10","IQQN","ISHS-MSCI NTH AMERICA DLD","ETF","EUR",2505599,2018-03-26,14:00,39.855,39.865,39.855,39.865,4753,11
"IE00B4L5ZG21","EUNR","ISHSIII-EO C.B.EX-F.EODIS","ETF","EUR",2505657,2018-03-26,14:00,116.46,116.46,116.46,116.46,476,1
"IE00B44Z5B48","SPYY","SPDR MSCI ACWI UCITS ETF","ETF","EUR",2505678,2018-03-26,14:00,101.58,101.58,101.58,101.58,10,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,14:00,48.989,48.989,48.989,48.989,1153,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,14:00,204.48,204.61,204.48,204.61,30,2
"IE00B66F4759","EUNW","IS EO H.Y.CO.BD U.ETF EOD","ETF","EUR",2505762,2018-03-26,14:00,104.86,104.86,104.86,104.86,598,2
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,14:00,66.15,66.15,66.15,66.15,246,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,14:00,16.89,16.9,16.89,16.9,1511,10
"LU0411078552","DBPG","XTR.S+P 500 2X L.D.S. 1C","ETF","EUR",2505938,2018-03-26,14:00,50.49,50.49,50.49,50.49,361,1
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,14:00,20.02,20.02,20.02,20.02,100,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,14:00,18.99,18.99,18.99,18.99,1413,7
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,14:00,77.15,77.2,77.15,77.2,161,6
"LU1094612022","CGB","XTR.II HARV.CH.GOV.BD 1D","ETF","EUR",2506100,2018-03-26,14:00,18.1505,18.1505,18.1505,18.1505,294,1
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,14:00,47.25,47.25,47.25,47.25,30,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2018-03-26,14:00,104.24,104.24,104.24,104.24,103,1
"DE000A1E0HS6","XAD6","XTR P SILVER EUR 60","ETC","EUR",2506214,2018-03-26,14:00,130.16,130.16,130.16,130.16,584,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,14:00,92.94,92.95,92.94,92.95,1182,6
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,14:00,0.2198,0.2238,0.2198,0.2229,105343,15
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,14:00,26.32,26.35,26.32,26.34,1041,12
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,14:00,32.975,32.975,32.975,32.975,2629,2
"IE00B53L3W79","SXRT","ISHSVII-C.EO STXX50 EOACC","ETF","EUR",2506397,2018-03-26,14:00,100.22,100.22,100.22,100.22,13,1
"IE00B60SWX25","SC0D","SOURCE MKTS-S.EU.STXX50 A","ETF","EUR",2506398,2018-03-26,14:00,67.81,67.81,67.81,67.81,1525,1
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,14:00,33.455,33.465,33.455,33.465,2142,2
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,14:00,34.97,34.97,34.97,34.97,2000,2
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,14:00,151.14,151.14,151.14,151.14,199,2
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,14:00,841.53,841.53,841.53,841.53,16,1
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,14:00,136.48,136.48,136.34,136.34,120,2
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2018-03-26,14:00,159.41,159.41,159.41,159.41,28,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,14:00,125.72,126.01,125.72,126.01,47,3
"US5801351017","MDO","MCDONALDS CORP.   DL-,01","Common stock","EUR",2506527,2018-03-26,14:00,126.56,126.59,126.56,126.59,118,3
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2018-03-26,14:00,74.39,74.39,74.39,74.39,13,1
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2018-03-26,14:00,250.47,250.47,250.47,250.47,80,1
"US83304A1060","1SI","SNAP INC. CL.A DL-,00001","Common stock","EUR",2506567,2018-03-26,14:00,13.11,13.11,13.11,13.11,180,1
"CA26154A1066","DRG","DREAM GL.REAL EST.I.TR.U.","Common stock","EUR",2509632,2018-03-26,14:00,8.43,8.43,8.43,8.43,19,1
"DE000A2DA414","CC1","CONSUS R.ESTATE AG  NA ON","Common stock","EUR",2509635,2018-03-26,14:00,7.2,7.2,7.1,7.12,1400,3
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,14:00,39.18,39.18,39.18,39.18,2,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,14:00,14.42,14.425,14.42,14.425,2054,6
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,14:00,174.4,174.45,174.3,174.35,686,11
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,14:00,6.065,6.065,6.065,6.065,4224,2
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,14:00,42.42,42.45,42.42,42.45,562,7
"IE00B3VVMM84","VFEM","VANGUARD FTSE EM U.ETF DL","ETF","EUR",2749248,2018-03-26,14:00,51.11,51.11,51.11,51.11,1,1
"IE00B3XXRP09","VUSA","VANGUARD S+P 500 U.ETF DL","ETF","EUR",2749249,2018-03-26,14:00,40.2,40.2,40.2,40.2,0,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,14:00,31.985,31.99,31.985,31.99,138,3
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,14:00,32.535,32.535,32.535,32.535,150,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,14:01,21.34,21.34,21.34,21.34,1,1
