ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,15:00,70.3,70.34,70.28,70.34,1075,8
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,15:00,13.32,13.32,13.3,13.3,1777,4
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,15:00,22.5,22.5,22.5,22.5,2756,5
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,15:00,24.58,24.62,24.58,24.62,1037,7
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,15:00,52,52,51.95,51.95,283,5
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,15:00,87.15,87.3,87.15,87.2,231,6
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1","Common stock","EUR",2504610,2018-03-26,15:00,12.36,12.36,12.36,12.36,210,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,15:00,38.29,38.32,38.29,38.32,2545,9
"DE000A2DA588","MXHN","MAX AUTOMATION SE NA O.N.","Common stock","EUR",2504644,2018-03-26,15:00,8.06,8.06,8.06,8.06,132,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,15:00,80.61,80.69,80.61,80.69,8686,46
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,15:00,89.23,89.34,89.22,89.34,5468,41
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,15:00,10.888,10.914,10.888,10.914,8830,16
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,15:00,8.808,8.816,8.807,8.816,26474,26
"DE000ETF7508","F750","COMST.ALP.DIV.PL.UC.ETF R","ETF","EUR",2504719,2018-03-26,15:00,100,100,100,100,100,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,15:00,28.05,28.07,28.05,28.07,299,2
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,15:00,73.26,73.36,73.26,73.3,5923,42
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,15:00,23.24,23.25,23.24,23.25,3210,8
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,15:00,60.38,60.38,60.3,60.32,3393,25
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,15:00,87.9,87.9,87.9,87.9,320,5
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,15:00,64.42,64.44,64.42,64.44,390,9
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,15:00,27.4,27.41,27.39,27.41,5977,23
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,15:00,12.26,12.27,12.26,12.265,1435,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,15:00,63.58,63.62,63.58,63.62,652,6
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,15:00,34.22,34.22,34.22,34.22,583,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,15:00,24.22,24.22,24.22,24.22,712,2
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,15:00,27.66,27.72,27.66,27.68,544,6
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,15:00,150.45,150.45,150,150.35,1657,28
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,15:00,133.8,133.9,133.8,133.9,245,8
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,15:00,44.01,44.05,44.01,44.05,1471,7
"DE0003304101","GWI1","GERRY WEBER INTERNAT.O.N.","Common stock","EUR",2504873,2018-03-26,15:00,7.77,7.77,7.77,7.77,12,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,15:00,51.1,51.12,51.1,51.12,577,8
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,15:00,11.138,11.154,11.136,11.154,31617,39
"DE0005141907","SZZ","SINNERSCHRADER O.N.","Common stock","EUR",2504889,2018-03-26,15:00,12.75,12.75,12.75,12.75,500,1
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2018-03-26,15:00,66.7,66.7,66.7,66.7,14,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,15:00,85.26,85.34,85.24,85.34,2605,34
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,15:00,86.56,86.66,86.54,86.66,1200,17
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2018-03-26,15:00,92.7,92.95,92.7,92.95,52,4
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,15:00,50.1,50.2,50.1,50.2,499,5
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2018-03-26,15:00,77.9,77.9,77.9,77.9,92,1
"DE0005407506","CEV","CENTROTEC SUSTAINABLE O.N","Common stock","EUR",2504926,2018-03-26,15:00,14.38,14.38,14.38,14.38,234,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,15:00,38.2,38.23,38.2,38.23,942,7
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,15:00,51.3,51.34,51.28,51.34,1004,14
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,15:00,78.45,78.5,78.4,78.5,248,5
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,15:00,42.7,42.78,42.7,42.78,426,11
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,15:00,214.8,215,214.8,215,930,14
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,15:00,38.48,38.5,38.46,38.46,917,10
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,15:00,61.64,61.72,61.64,61.72,901,9
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2018-03-26,15:00,184.4,184.6,184.4,184.4,46,7
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2018-03-26,15:00,5.125,5.125,5.125,5.125,1177,3
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,15:00,68.4,68.4,68.4,68.4,264,3
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,15:00,56.25,56.25,56.25,56.25,25,2
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,15:00,73.2,73.2,73.2,73.2,11,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,15:00,34.76,34.81,34.76,34.81,6556,20
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,15:00,12.815,12.815,12.815,12.815,9578,8
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,15:00,89,89.02,89,89,1009,17
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,15:00,15.82,15.84,15.82,15.84,708,2
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG","Common stock","EUR",2504964,2018-03-26,15:00,26.2,26.2,26.2,26.2,152,2
"DE0005751986","S4A","SMT SCHARF AG","Common stock","EUR",2504965,2018-03-26,15:00,15.5,15.5,15.5,15.5,330,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,15:00,64.8,64.8,64.8,64.8,145,2
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,15:00,80.78,80.82,80.74,80.78,931,12
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,15:00,59.08,59.14,59.06,59.14,5282,18
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,15:00,79.48,79.58,79.48,79.58,614,12
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,15:00,40.25,40.25,40.25,40.25,200,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,15:00,43.56,43.62,43.56,43.62,919,9
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,15:00,107.35,107.55,107.35,107.55,2224,14
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,15:00,37,37,37,37,16,1
"DE0005932735","YOC","YOC AG O.N.","Common stock","EUR",2504987,2018-03-26,15:00,7.02,7.02,7,7.02,2154,3
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,15:00,23.235,23.245,23.235,23.245,16401,3
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2018-03-26,15:00,94.9,94.9,94.8,94.85,3005,7
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2018-03-26,15:00,9.21,9.21,9.21,9.21,99,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,15:00,78.28,78.42,78.28,78.42,1150,17
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,15:00,103.35,103.45,103.35,103.45,841,3
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,15:00,80.2,80.22,80.18,80.2,1798,15
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,15:00,147,147.2,146.9,147.2,717,12
"DE0006083405","HBH","HORNBACH HOLD.ST O.N.","Common stock","EUR",2505010,2018-03-26,15:00,65.2,65.2,65.2,65.2,111,1
"DE0006095003","CAP","ENCAVIS AG  INH. O.N.","Common stock","EUR",2505012,2018-03-26,15:00,6.31,6.31,6.31,6.31,3140,2
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,15:00,41.35,41.39,41.34,41.38,748,8
"DE0006204407","KU2","KUKA AG","Common stock","EUR",2505017,2018-03-26,15:00,92,92,92,92,6,1
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,15:00,34.78,34.8,34.78,34.8,176,3
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,15:00,28.56,28.56,28.56,28.56,72,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,15:00,21.94,21.95,21.93,21.95,4519,14
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,15:00,7.23,7.235,7.23,7.235,1019,3
"DE0006450000","LPK","LPKF LASER+ELECTRON.","Common stock","EUR",2505039,2018-03-26,15:00,8.65,8.65,8.65,8.65,149,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,15:00,82.3,82.35,82.3,82.35,328,7
"DE0006569908","MLP","MLP SE  INH. O.N.","Common stock","EUR",2505045,2018-03-26,15:00,4.835,4.835,4.82,4.835,6702,14
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,15:00,74.9,74.98,74.9,74.98,546,6
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,15:00,34.07,34.09,34.07,34.09,3449,24
"DE0006627201","MUB","MUEHLBAUER HOLD.AG O.N.","Common stock","EUR",2505054,2018-03-26,15:00,39.1,39.1,39.1,39.1,44,3
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,15:00,82.75,82.75,82.75,82.75,220,3
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,15:00,66.8,66.84,66.78,66.84,488,9
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2018-03-26,15:00,131.4,131.4,131.4,131.4,76,3
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,15:00,396,396.5,396,396.5,138,7
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,15:00,512.5,512.5,512.5,512.5,8,2
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,15:00,112.6,112.6,112.6,112.6,189,5
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,15:00,19.7,19.72,19.7,19.72,2703,6
"DE0007037145","RWE3","RWE AG VZO O.N.","Common stock","EUR",2505073,2018-03-26,15:00,16.26,16.26,16.26,16.26,100,1
"DE0007074007","KWS","KWS SAAT SE O.N.","Common stock","EUR",2505075,2018-03-26,15:00,305.5,305.5,305.5,305.5,11,4
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,15:00,65.5,65.58,65.5,65.58,3838,24
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,15:00,83.02,83.13,83,83.13,7835,43
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2018-03-26,15:00,113.1,113.5,113.1,113.5,920,12
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,15:00,89.4,89.4,89.35,89.35,535,6
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2018-03-26,15:00,61.2,61.2,61.2,61.2,355,3
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,15:00,100.22,100.34,100.22,100.34,3743,19
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,15:00,83.68,83.68,83.68,83.68,112,3
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,15:00,9.192,9.204,9.19,9.192,4116,14
"DE0007276503","YSN","SECUNET SECURITY AG O.N.","Common stock","EUR",2505093,2018-03-26,15:00,86.7,86.7,86.7,86.7,25,1
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,15:00,2.962,2.962,2.962,2.962,2585,1
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2018-03-26,15:00,19.56,19.56,19.56,19.56,343,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,15:00,94.38,94.44,94.36,94.44,987,11
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,15:00,29.16,29.16,29.14,29.14,907,5
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,15:00,54.9,54.9,54.9,54.9,247,5
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,15:00,21.1,21.11,21.1,21.1,9710,12
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,15:00,157.1,157.2,157.1,157.2,127,4
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,15:00,155.02,155.26,155.02,155.24,989,16
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,15:00,12.57,12.57,12.57,12.57,517,6
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,15:00,25.46,25.49,25.46,25.49,982,4
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,15:00,16.02,16.03,16.02,16.03,804,4
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,15:00,106.9,106.9,106.9,106.9,947,9
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,15:00,179.18,179.34,179.12,179.32,5769,58
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,15:00,184.15,184.4,184.15,184.35,1162,16
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,15:00,4.41,4.41,4.41,4.41,31,1
"FI4000106299","FRU","FERRATUM OYJ","Common stock","EUR",2505162,2018-03-26,15:00,26.2,26.2,26.2,26.2,73,1
"FR0010312124","LYYC","LYX.MSCI AC APXJ.UETF A","ETF","EUR",2505210,2018-03-26,15:00,51.29,51.29,51.29,51.29,1,1
"GB00BH4HKS39","VODI","VODAFONE GROUP PLC","Common stock","EUR",2505354,2018-03-26,15:00,2.2185,2.2185,2.2185,2.2185,2602,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,15:00,25.6,25.6,25.59,25.59,488,3
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2018-03-26,15:00,5.38,5.38,5.38,5.38,90,1
"GB0009252882","GS7","GLAXOSMITHKLINE   LS-,25","Common stock","EUR",2505383,2018-03-26,15:00,14.918,14.918,14.916,14.916,622,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,15:00,22.6,22.61,22.6,22.61,2722,6
"IE00B3VWMM18","SXRJ","ISHSVII-MSCI EMU SC EOACC","ETF","EUR",2505636,2018-03-26,15:00,198.68,198.68,198.68,198.68,25,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,15:00,48.703,48.703,48.703,48.703,1114,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,15:00,65.85,65.85,65.85,65.85,400,4
"LU0259322260","M9SD","MA.-NYSE AR.GO.BU.IN.UETF","ETF","EUR",2505821,2018-03-26,15:00,59.05,59.05,59.05,59.05,3400,1
"LU0292107645","DBX1","XTR.MSCI EM.MKT.SWAP 1C","ETF","EUR",2505859,2018-03-26,15:00,39.424,39.424,39.424,39.424,26,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,15:00,16.7,16.7,16.7,16.7,95,1
"LU0322252171","DXS5","XTR.MSCI AC AS.X JA.SW.1C","ETF","EUR",2505878,2018-03-26,15:00,38.125,38.125,38.125,38.125,353,1
"LU0328476410","DX2Z","XTR.S+P SEL.FRONT.SWAP 1C","ETF","EUR",2505888,2018-03-26,15:00,13.25,13.25,13.25,13.25,180,2
"LU0659579147","XBAK","XTR.MSCI PAKIST.SWAP 1CDL","ETF","EUR",2506041,2018-03-26,15:00,1.5294,1.5294,1.5294,1.5294,2466,1
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,15:00,19.918,19.929,19.918,19.929,3700,5
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,15:00,18.98,18.99,18.98,18.99,1503,4
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,15:00,76.35,76.35,76.35,76.35,74,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,15:00,43.8,43.84,43.8,43.84,330,5
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,15:00,47.6,47.6,47.6,47.6,127,2
"LU1598757687","ARRD","ARCELORMITTAL S.A. NOUV.","Common stock","EUR",2506190,2018-03-26,15:00,25.06,25.06,25.06,25.06,7,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2018-03-26,15:00,34.996,34.996,34.996,34.996,56,1
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,15:00,42.985,42.985,42.985,42.985,4,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,15:00,92.6,92.7,92.6,92.7,1129,6
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,15:00,0.2221,0.2223,0.222,0.2222,72497,9
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,15:00,26.13,26.13,26.13,26.13,235,5
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,15:00,32.715,32.715,32.715,32.715,1000,1
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,15:00,33.205,33.205,33.205,33.205,172,1
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,15:00,34.665,34.67,34.665,34.665,1000,2
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,15:00,149.12,149.12,149.12,149.12,45,1
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,15:00,135.2,135.2,135.14,135.2,110,2
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,15:00,122.23,122.23,121.85,121.85,183,6
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2018-03-26,15:00,3.88,3.88,3.88,3.88,1453,1
"US83304A1060","1SI","SNAP INC. CL.A DL-,00001","Common stock","EUR",2506567,2018-03-26,15:00,13.02,13.02,13.02,13.02,330,1
